Product ID;Image URLs (x,y,z...);Name *;Kategoria;index #;Price tax included;discount percent;discount from; discount to;tax rule;Quantity;Active (0/1);description;tax rule
37;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6382/ts-sbm-lila-przod.jpg,https://sbmstore.pl//userdata/public/gfx/6382/ts-sbm-lila-przod.jpg,https://sbmstore.pl//userdata/public/gfx/6380/ts-sbm-lila-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/6384/ts-sbm-lila-detal.jpg,https://sbmstore.pl//userdata/public/gfx/6386/ts-sbm-lila-detal2.jpg;T-shirt BOGO Lilac; Ubrania, Koszulki;demo_37;99,99 zł;0;20.12.2022;20.01.2023;1;298;"Klasyczny t-shirt.Z przodu nadruk wykonany metodą sitodruku.Na dole z boku metka żakardowa.100% najlepszej jakości bawełna.Wyprodukowane w Polsce.
RozmiarXSSMLXLXXLDługość całkowita67,57275777983Szerokość pod pachami515256,558,560,562";1;1
38;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6660/ts-1_Easy-Resize.com.jpg,https://sbmstore.pl//userdata/public/gfx/6660/ts-1_Easy-Resize.com.jpg,https://sbmstore.pl//userdata/public/gfx/6658/ts-1-2_Easy-Resize.com.jpg;T-shirt House Fire Black; Ubrania, Koszulki;demo_38;99,99 zł;0;20.12.2022;20.01.2023;1;107;"DATA PREMIERY: 12.11.2021PLANOWANA DATA DOSTAWY: 10.11.2021
Oficjalny t-shirt wyprodukowany na potrzeby projektu Adi Nowak - Ognisko Niedomowe.T-shirt o kroju oversize.Z przodu i z tyłu nadruk wykonany metodą sitodruku.100% najlepszej jakości bawełna.Wyprodukowane w Polsce.
RozmiarXSSMLXLXXLDługość całkowita71,573,575,5788082Szerokość pod pachami575961636567

";1;1
39;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6708/kacperczyk-2021-3-tshirt-2-1.jpg,https://sbmstore.pl//userdata/public/gfx/6708/kacperczyk-2021-3-tshirt-2-1.jpg,https://sbmstore.pl//userdata/public/gfx/6710/kacperczyk-2021-3-tshirt-2-2.jpg;T-shirt Kacperczyk Crisis Black; Ubrania, Koszulki;demo_39;99,99 zł;10;20.12.2022;20.01.2023;1;582;"Oficjalny t-shirt projektu Kacperczyk - Kryzys Wieku Wczesnego.T-shirt o kroju oversize.Z przodu i na plecach nadruk wykonany metodą sitodruku.100% najlepszej jakości bawełna.Wyprodukowane w Polsce.
 




 
Rozmiar


 
XS
S
M
L
XL
XXL




Długość całkowita
68
70
72
74
76
79


Szerokość pod pachami
58
60
62
65
67
69



";1;1
40;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6110/moli-jak-spadaly-gwiazdy-ts1-front-1.jpg,https://sbmstore.pl//userdata/public/gfx/6110/moli-jak-spadaly-gwiazdy-ts1-front-1.jpg,https://sbmstore.pl//userdata/public/gfx/6112/moli-jak-spadaly-gwiazdy-ts1-tyl-1.jpg;T-shirt Moli Moon White; Muzyka, Moli;demo_40;99,99 zł;0;20.12.2022;20.01.2023;1;928;"Oficjalny t-shirt projektu Moli - Jak spadały gwiazdy.
Krój oversize.
Nadruki wykonane metodą sitodruku.
100% najlepszej jakości bawełna.
Gramatura - 180g/m2
Wyprodukowane w Polsce.

RozmiarSMLXLXXLDługość całkowita6466687072Szerokość pod pachami7072747678
";1;1
41;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6106/moli-jak-spadaly-gwiazdy-ts2-przod-1.jpg,https://sbmstore.pl//userdata/public/gfx/6106/moli-jak-spadaly-gwiazdy-ts2-przod-1.jpg,https://sbmstore.pl//userdata/public/gfx/6108/moli-jak-spadaly-gwiazdy-ts2-tyl-1.jpg;T-shirt Moli Sky Black; Męskie, Koszulki;demo_41;99,99 zł;0;20.12.2022;20.01.2023;1;187;"Oficjalny t-shirt projektu Moli - Jak spadały gwiazdy.
Krój oversize.
Nadruki wykonane metodą sitodruku.
W prawym dolnym rogu metka żakardowa.
100% najlepszej jakości bawełna.
Gramatura - 180g/m2
Wyprodukowane w Polsce.
RozmiarSMLXLXXLDługość całkowita6466687072Szerokość pod pachami7072747678";1;1
42;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4872.jpg,https://sbmstore.pl//userdata/public/gfx/4872.jpg,https://sbmstore.pl//userdata/public/gfx/4870.jpg,https://sbmstore.pl//userdata/public/gfx/4874.jpg,https://sbmstore.pl//userdata/public/gfx/4876.jpg;T-shirt Shapes Black; Ubrania, Koszulki;demo_42;99,99 zł;0;20.12.2022;20.01.2023;1;92;Czarny t-shirt o kroju klasycznym.Z przodu nadruk wykonany metodą sitodruku.Na dole metka żakardowa.100% najlepszej jakości bawełna.Wyprodukowane w Polsce.RozmiarSMLXLXXLDługość całkowita7275798285Szerokość pod pachami5052555860;1;1
43;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4864.jpg,https://sbmstore.pl//userdata/public/gfx/4864.jpg,https://sbmstore.pl//userdata/public/gfx/4862.jpg,https://sbmstore.pl//userdata/public/gfx/4866.jpg,https://sbmstore.pl//userdata/public/gfx/4868.jpg;T-shirt Shapes Pink; Ubrania, Koszulki;demo_43;99,99 zł;0;20.12.2022;20.01.2023;1;813;"Różowy t-shirt o kroju klasycznym.
Z przodu nadruk wykonany metodą sitodruku.
Na dole metka żakardowa.
100% najlepszej jakości bawełna.
Wyprodukowane w Polsce.
RozmiarSMLXLXXLDługość całkowita7275798285Szerokość pod pachami5052555860
";1;1
44;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4292/koszulka-d-biala-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4292/koszulka-d-biala-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4290/koszulka-d-biala-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4294/koszulka-d-biala-detal.jpg;Tanktop Woman Cheers White; Damskie,Tanktop Woman Cheers White;demo_44;79,99 zł;0;20.12.2022;20.01.2023;1;507;"Czarny damski tanktop.
Z przodu nadruk wykonany metodą sitodruku.
Z tyłu naszyta metka żakardowa.
Materiał: Fabril 160g - bawełna z domieszką elastanu.
Wyprodukowane w Polsce.
RozmiarSMLDługość całkowita565758Szerokość pod pachami424753
";1;1
45;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4478/spodnie-m-biale-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4478/spodnie-m-biale-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4474/spodnie-m-biale-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4476/spodnie-m-biale-detal.jpg;Trackpants Explorer White; Ubrania, Spodnie;demo_45;249,99 zł;18;20.12.2022;20.01.2023;1;615;"Białe Spodnie z poliestru.
Na udach aplikacje z wykorzystaniem odblaskowej taśmy 3M.
Nadruk na spodniach wykonany metodą sublimacji.
W pasie i w nogawkach ściągacze.
100% poliester.
Wyprodukowane w Polsce.
RozmiarSMLXLXXLDługość całkowita9799102105108Szerokość w pasie4042444648Szerokość w udzie3031313434
";1;1
46;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4534/spodnie-m-czarne-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4534/spodnie-m-czarne-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4536/spodnie-m-czarne-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4530/spodnie-m-czarne-detal2.jpg,https://sbmstore.pl//userdata/public/gfx/4532/spodnie-m-czarne-detal.jpg;Trackpants Surfer Black; Ubrania, Spodnie;demo_46;179,99 zł;0;20.12.2022;20.01.2023;1;347;"Czarne długie spodnie.Dwie kieszenie boczne.W pasie sznurek.W nogawkach ściągacz.Na udach aplikacje z wykorzystaniem odblaskowej folii 3M.Na lewej nogawce nadruk wykonany metodą sitodruku.Z tyłu dwie kieszenie.100% poliester.Wyprodukowane w Polsce.
RozmiarSMLXLXXLDługość całkowita9799102105108Szerokość w pasie4042444648Szerokość w udzie3031313434
";1;1
47;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6478/diamentowylas-tracksuit-set-2.png,https://sbmstore.pl//userdata/public/gfx/6478/diamentowylas-tracksuit-set-2.png,https://sbmstore.pl//userdata/public/gfx/6464/6318-diamentowylas-tracksuit-top-front-2.png,https://sbmstore.pl//userdata/public/gfx/6458/6322-diamentowylas-tracksuit-bottom-front-2.png,https://sbmstore.pl//userdata/public/gfx/6448/6330-bluza-diamentowy-las-detal2-1.jpg,https://sbmstore.pl//userdata/public/gfx/6454/6334-spodnie-diamentowy-las-detal2-1.jpg,https://sbmstore.pl//userdata/public/gfx/6450/6328-bluza-diamentowy-las-detal3-1.jpg,https://sbmstore.pl//userdata/public/gfx/6452/6326-bluza-diamentowy-las-detal4-1.jpg,https://sbmstore.pl//userdata/public/gfx/6446/6324-bluza-diamentowy-las-detal-1.jpg,https://sbmstore.pl//userdata/public/gfx/6456/6332-spodnie-diamentowy-las-detal-1.jpg,https://sbmstore.pl//userdata/public/gfx/6460/6320-diamentowylas-tracksuit-top-back-2.png;Tracksuit Diamentowy Las Elegant Black; Ubrania, Bluzy;demo_47;399,99 zł;0;20.12.2022;20.01.2023;1;259;"Oficjalny merch stworzony na potrzeby projektu Diamentowy Las.
Klasyczny komplet dresowy ze stójką (produkty nie są sprzedawane osobno).Na piersi i na prawej nogawce haft pod kolor dresu.Na karku małe nadrukowane logo z wykorzystaniem metody sitodruku.W rękawy i nogawki wszyte czarne lamy.Bluza zapinana na zamek błyskawiczny.Kieszenie w bluzie zapinane na wysokiej jakości magnesy.W spodniach dwie kieszenie boczne.100% wysokiej jakości poliester.Wyprodukowane w Polsce.
BluzaRozmiarSMLXLXXLDługość całkowita (bez stójki)656770,57576,5Długość rękawa mierzona od ramienia63,564676768,5Szerokość pod pachami5861636568
SpodnieRozmiarSMLXLXXLDługość całkowita9698101104105Szerokość w pasie35,537,539,541,543Szerokość w udzie29,5303132,534
";1;1
48;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3956/Body-011.jpg;Turtleneck Body Feminine Black; Damskie,Turtleneck Body Feminine Black;demo_48;119,99 zł;0;20.12.2022;20.01.2023;1;431;"Czarne body z długim rękawem i golfem. Na kołnierzu skórko z logo.
RozmiarXSSMLDługość całkowita636565,569,5Długość rękawa od ramienia525355,559Szerokość pod pachami38,54041,542,5
";1;1
49;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4406/top-d-bialy-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4406/top-d-bialy-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4408/top-d-bialy-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4410/top-d-bialy-detal.jpg;Turtleneck Woman Reflective White; Ubrania, Damskie;demo_49;79,99 zł;0;20.12.2022;20.01.2023;1;43;"Krótki, biały obcisły damski golf.Z przodu nadruk z wykorzystaniem folii fluorescencyjnej (świeci w ciemności).Materiał: Fabril 160gWyprodukowane w Polsce.
RozmiarSMLDługość całkowita4344,547Szerokość pod pachami40,54344,5

";1;1
50;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3938/kostium-white-02.png;Underwear Move Up White; Damskie, Bielizna;demo_50;109,99 zł;0;20.12.2022;20.01.2023;1;812;"Komplet czarnej bawełnianej bielizny (biustonosz + stringi).
Przy majtkach oraz biustonoszu szeroka zadrukowana guma.";1;1
51;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4268/kamizelka-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4268/kamizelka-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4270/kamizelka-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4274/kamizelka-detal.jpg,https://sbmstore.pl//userdata/public/gfx/4266/kamizelka-x2.jpg,https://sbmstore.pl//userdata/public/gfx/4272/kamizelka-x1.jpg;Vest Mesh Black; Ubrania, Kurtki;demo_51;199,99 zł;0;20.12.2022;20.01.2023;1;673;Czarna kamizelka z siatki neoprenowej.Z przodu i z tyłu haftowane naszywki.Zapinana na plastikowe klipsy.Wyprodukowane w Polsce.;1;1
52;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3376/sbm-fw18-06-windbreaker-1-black-01.jpg,https://sbmstore.pl//userdata/public/gfx/3376/sbm-fw18-06-windbreaker-1-black-01.jpg,https://sbmstore.pl//userdata/public/gfx/3380/sbm-fw18-06-windbreaker-1-black-02.jpg,https://sbmstore.pl//userdata/public/gfx/3378/sbm-fw18-06-windbreaker-1-black-03.jpg,https://sbmstore.pl//userdata/public/gfx/3382/sbm-fw18-06-windbreaker-1-black-04.jpg,https://sbmstore.pl//userdata/public/gfx/3388/DSC_4211.png;Windbreaker Printed Black; Ubrania, Kurtki;demo_52;499,99 zł;0;20.12.2022;20.01.2023;1;485;"

Czarna kurtka wiatrówka wkładana przez głowę.Nadruk wykonany metodą sublimacji.Kaptur z regulowanym ściągaczem.Dwie kieszenie zapinane na suwak.Pod szyją i w lewym boku również suwaki.W karku metka żakardowa.Podszewka wykonana z czarnej satyny.Użyty materiał to mikropoliester.Wyprodukowane w Polsce.";1;1
53;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3368/sbm-fw18-06-windbreaker-2-yellow-01.jpg,https://sbmstore.pl//userdata/public/gfx/3368/sbm-fw18-06-windbreaker-2-yellow-01.jpg,https://sbmstore.pl//userdata/public/gfx/3370/sbm-fw18-06-windbreaker-2-yellow-02.jpg,https://sbmstore.pl//userdata/public/gfx/3374/sbm-fw18-06-windbreaker-2-yellow-03.jpg,https://sbmstore.pl//userdata/public/gfx/3372/sbm-fw18-06-windbreaker-2-yellow-04.jpg;Windbreaker Printed Yellow; Męskie, Kurtki;demo_53;499,99 zł;0;20.12.2022;20.01.2023;1;104;Kurtka wiatrówka wkładana przez głowę.Nadruk wykonany metodą sublimacji.Kaptur z regulowanym ściągaczem.Dwie kieszenie zapinane na suwak.Pod szyją i w lewym boku również suwaki.W karku metka żakardowa.Podszewka wykonana z czarnej satyny.Użyty materiał to mikropoliester.Wyprodukowane w Polsce.;1;1
54;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4522/wiatrowka-m-3kolory-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4522/wiatrowka-m-3kolory-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4524/wiatrowka-m-3kolory-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4528/wiatrowka-m-3kolory-detal4.jpg,https://sbmstore.pl//userdata/public/gfx/4520/wiatrowka-m-3kolory-detal5.jpg,https://sbmstore.pl//userdata/public/gfx/4516/wiatrowka-m-3kolory-detal.jpg,https://sbmstore.pl//userdata/public/gfx/4518/wiatrowka-m-3kolory-detal2.jpg,https://sbmstore.pl//userdata/public/gfx/4526/wiatrowka-m-3kolory-detal3.jpg;Windbreaker Surfer Black; Męskie, Kurtki;demo_54;299,99 zł;0;20.12.2022;20.01.2023;1;33;"Kurtka wiatrówka.Zmiana kolorów to łączenie materiałów.W kapturze sznurki.Na piersi skórka z logo.Na plecach nadruk wykonany metodą sitodruku.Na rękawach aplikacje z wykorzystaniem odblaskowej folii 3M.Zapinana na plastikowy suwak.Dwie kieszenie boczne.100% poliester.Wyprodukowane w Polsce.
RozmiarSMLXLXXLDługość całkowita737475,57678Długość rękawa mierzona od ramienia6868,5707172Szerokość pod pachami5557596264
";1;1
55;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6787/merch-04.jpg,https://sbmstore.pl//userdata/public/gfx/6787/merch-04.jpg,https://sbmstore.pl//userdata/public/gfx/6788/merch-05.jpg;Mug Janusz Kubczuk - Nowy Idol Tour; Akcesoria, Kubki;demo_55;49,99 zł;0;20.12.2022;20.01.2023;1;382;"Oficjalny merch trasy Nowy Idol Tour.
Kubek ceramiczny o pojemności 250ml.Nadruk wykonany metodą art print.";1;1
56;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4598.jpg,https://sbmstore.pl//userdata/public/gfx/4598.jpg,https://sbmstore.pl//userdata/public/gfx/4600.jpg,https://sbmstore.pl//userdata/public/gfx/4602.jpg,https://sbmstore.pl//userdata/public/gfx/4604.jpg,https://sbmstore.pl//userdata/public/gfx/4606.jpg;Backpack City Black; Akcesoria,Backpack City Black;demo_56;249,99 zł;0;20.12.2022;20.01.2023;1;865;"Czarny miejski plecak.
Główna komora zapinana na zamek błyskawiczny i dodatkowo zawijana, a następnie zapinana na zatrzask.
W środku dodatkowa mniejsza przegroda.
Z przodu haftowana naszywka.
Wyprodukowany w Polsce.Wymiary: 32x44x13 cm, ok. 20 litrów; możliwość umieszczenia laptopa max 15,6""";1;1
57;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4040/duffle-bag-ciemna-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4040/duffle-bag-ciemna-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4044/duffle-bag-ciemna-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4046/duffle-bag-ciemna-detal.jpg,https://sbmstore.pl//userdata/public/gfx/4042/duffle-bag-ciemna-odblask.jpg;Barrel Bag Reflective Black; Akcesoria,Barrel Bag Reflective Black;demo_57;169,99 zł;0;20.12.2022;20.01.2023;1;963;"Czarna torba sportowa.
W środku dodatkowo długi pasek na ramię.
W środku i na zewnątrz kieszeń zapinana na suwak.
Z przodu haftowana naszywka z logo.
Materiał odblaskowy.
100% poliester.
Wyprodukowane w Polsce.
Wymiary: 50x25x25 cm";1;1
58;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4048/duffle-bag-jasna-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4048/duffle-bag-jasna-przod.jpg,https://sbmstore.pl//userdata/public/gfx/4052/duffle-bag-jasna-tyl.jpg,https://sbmstore.pl//userdata/public/gfx/4050/duffle-bag-jasna-detal.jpg,https://sbmstore.pl//userdata/public/gfx/4054/duffle-bag-jasna-odblask.jpg,https://sbmstore.pl//userdata/public/gfx/4276/duffle-bag-jasna-x.jpg;Barrel Bag Reflective Silver; Akcesoria,Barrel Bag Reflective Silver;demo_58;169,99 zł;0;20.12.2022;20.01.2023;1;295;"Srebrna torba sportowa.
W środku dodatkowo długi pasek na ramię.
W środku i na zewnątrz kieszeń zapinana na suwak.
Z przodu haftowana naszywka z logo.
Materiał odblaskowy.
100% poliester.
Wyprodukowane w Polsce.
Wymiary: 50x25x25 cm";1;1
59;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1321/ner3_a.jpg,https://sbmstore.pl//userdata/public/gfx/1321/ner3_a.jpg,https://sbmstore.pl//userdata/public/gfx/1323/ner3_b.jpg,https://sbmstore.pl//userdata/public/gfx/1325/ner3_c.jpg,https://sbmstore.pl//userdata/public/gfx/1327/ner3_d.jpg;Belt Bag Sending Black; Akcesoria,Belt Bag Sending Black;demo_59;99,99 zł;0;20.12.2022;20.01.2023;1;700;Klasyczna miejska nerka. W środku dwie kieszenie na suwak. Na przednim panelu haftowane logo. Na pasku nadruk wykonany metodą sitodruku.Szyta w Polsce.;1;1
60;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1331/ner1_a.jpg,https://sbmstore.pl//userdata/public/gfx/1331/ner1_a.jpg,https://sbmstore.pl//userdata/public/gfx/1333/ner1_b.jpg,https://sbmstore.pl//userdata/public/gfx/1335/ner1_c.jpg,https://sbmstore.pl//userdata/public/gfx/1337/ner1_d.jpg;Belt Bag Sending Blue; Akcesoria,Belt Bag Sending Blue;demo_60;99,99 zł;0;20.12.2022;20.01.2023;1;509;"Klasyczna miejska nerka. 

W środku dwie kieszenie na suwak. 

Na przednim panelu haftowane logo. 

Na pasku nadruk wykonany metodą sitodruku.
Szyta w Polsce.";1;1
61;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5918/SBM-maseczka-biala.jpg;Mask SBM White; Akcesoria,Mask SBM White;demo_61;19,99 zł;0;20.12.2022;20.01.2023;1;121;"Maseczka higieniczna wielokrotnego użytku.Maseczkę można prać i prasować.
Ten produkt nie jest chirurgiczną ani oddechową maską, ani też osobistym czy medycznym wyposażeniem ochronnym. Jest to produkt wyłącznie do użytku prywatnego i nie nadaje się do użytku medycznego ani do zapewnienia bezpieczeństwa pracy. Produkt nie chroni przed infekcjami. W przypadku zakupu tego produktu nie obowiązuje polityka zwrotów. Ustawowe prawa pozostają takie same.


";1;1
62;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6666/Socks1-copy.png;Socks Heart White; Akcesoria, Skarpetki;demo_62;39,99 zł;0;20.12.2022;20.01.2023;1;187;"DATA PREMIERY: 12.11.2021PLANOWANA DATA DOSTAWY: 10.11.2021
Oficjalne skarpety wyprodukowane na potrzeby projektu Adi Nowak - Ognisko Niedomowe.Skarpety w całości dziane.Materiał: bawełnaWyprodukowane w Polsce.";1;1
63;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6668/Socks2-copy.png;Socks House Fire White; Akcesoria, Skarpetki;demo_63;39,99 zł;0;20.12.2022;20.01.2023;1;376;"DATA PREMIERY: 12.11.2021PLANOWANA DATA DOSTAWY: 10.11.2021
Oficjalne skarpety wyprodukowane na potrzeby projektu Adi Nowak - Ognisko Niedomowe.Skarpety w całości dziane.Materiał: bawełnaWyprodukowane w Polsce.";1;1
64;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4252/recznik1.jpg,https://sbmstore.pl//userdata/public/gfx/4252/recznik1.jpg,https://sbmstore.pl//userdata/public/gfx/4250/recznik1-detal.jpg;Towel Big Logo Black; Akcesoria,Towel Big Logo Black;demo_64;89,99 zł;0;20.12.2022;20.01.2023;1;45;Czarny ręcznik plażowy z mikrofibry.Wymiary: 100x70 cmWyprodukowane w Polsce.;1;1
65;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6791/lanek_front_sticker.jpg,https://sbmstore.pl//userdata/public/gfx/6791/lanek_front_sticker.jpg,https://sbmstore.pl//userdata/public/gfx/6792/lanek_front_puste.jpg;Kamil Lanek - EXTRAVAGANZA (standard); Muzyka, Lanek;demo_65;44,99 zł;0;20.12.2022;20.01.2023;1;476;" 
Wraz z ""Wiatrem wielkich zmian"" w karierze Lanka rozpoczął się nowy etap. Znany do tej pory głównie ze światowej klasy produkcji, Kamil Lanek zaprezentował solowy singiel, który zanotował milionowe wyświetlenia i przygotował grunt pod jego nadchodzący album.  Po ponad roku prac nareszcie może przedstawić swoje najnowsze dzieło zatytułowane ""EXTRAVAGANZA"". Płyta składa się z czternastu utworów, na których wokalnie udzielił się nie tylko Kamil, ale również wyjątkowi goście.
 
Autorem okładki jest Bartłomiej Chwilczyński, a za poligrafię odpowiada Tomasz Kudlak.
 
TRACKLISTA:
0. 4/20211. EXTRAVAGANZA2. POWIEMY CI TO W TWARZ3. BAKTERIA4. AFRYKA5. 5K6. NOWY ŚWIAT7. ŚWIĘCI SĄ NIESPRAWIEDLIWI8. ZEMSTA DZIKUSA9. UPIÓR10. MILION GWIAZD11. CUDI12. GŁOŚNO JAK STU13. OBOK TY
 ";1;1
